longitude,latitude,o3prod_mole_stacked,o3loss_mole_stacked
-17.0,59.0,374072.1866131955,287641.2048312871
-17.0,61.0,351133.52768702933,249104.66970208625
-17.0,63.0,499151.3013289207,175427.39179786434
-17.0,65.0,950845.0999077676,163202.0974724321
-17.0,67.0,536175.366017328,107533.1592590993
-17.0,69.0,185888.9782787312,107002.7563851552
-17.0,71.0,167381.5285723169,104145.84509112181
-17.0,73.0,199817.83583237778,108124.94982699369
-17.0,75.0,269804.25877458777,108756.68466261147
-17.0,77.0,271219.6094006208,101317.16241002003
-17.0,79.0,165527.16590725994,95816.81426028132
-17.0,81.0,117732.20629468482,97217.49013266023
-17.0,83.0,110915.62939798097,82919.11542329144
-17.0,85.0,96312.53506298318,83269.10716244204
-17.0,87.0,107383.78806603757,80910.27423895143
-17.0,89.0,102402.2048277284,80054.61244943073
-15.0,-89.0,19097.725936837105,23630.748523984472
-15.0,-87.0,20495.25831581605,26266.726757895838
-15.0,-85.0,22130.134399870898,30744.67898952599
-15.0,-83.0,23899.064983715063,35344.17499045093
-15.0,-81.0,27250.33299191843,41336.70783252549
-15.0,-79.0,30230.407875391964,48080.36653860174
-15.0,-77.0,34172.1966255625,58511.536112065034
-15.0,-75.0,42372.10674641873,68318.76798367892
-15.0,-73.0,104482.70341511948,80468.15575449244
-15.0,-71.0,173440.55309579818,90517.89668247243
-15.0,-69.0,90123.40249611904,99347.98747892825
-15.0,-67.0,136801.34661516835,101092.78976063106
-15.0,-65.0,119762.63519845616,105150.6860246317
-15.0,-63.0,59497.17392898926,106917.97254113098
-15.0,-61.0,43955.58506246677,104420.73020108281
-15.0,-59.0,32108.04241072825,86665.63465164919
-15.0,-57.0,26618.0856441975,75731.99199540191
-15.0,-55.0,27223.197972410206,82893.11551363696
-15.0,-53.0,30613.421349173408,94418.75045807371
-15.0,-51.0,34038.8346238725,108562.32578305069
-15.0,-49.0,42724.17709810971,128181.64620749037
-15.0,-47.0,53690.22128280354,153151.40422740558
-15.0,-45.0,84255.095861054,187440.81326779566
-15.0,-43.0,110711.78082968744,226294.30152403112
-15.0,-41.0,124316.6956333455,273711.56207016244
-15.0,-39.0,172294.58872978357,336195.62343927386
-15.0,-37.0,263656.7694899116,411396.8965668444
-15.0,-35.0,726398.0192795286,481964.0033443851
-15.0,-33.0,396489.6003916958,554575.8390981507
-15.0,-31.0,480349.2074657152,636321.725910855
-15.0,-29.0,452256.8658468234,697545.65941534
-15.0,-27.0,297916.93372727546,742113.6359975507
-15.0,-25.0,236947.9495795209,782551.9502676849
-15.0,-23.0,226949.84474132035,829140.6455113267
-15.0,-21.0,278576.36318732885,888566.2844277683
-15.0,-19.0,389577.13750276703,961062.5422963867
-15.0,-17.0,611854.14159236,1050296.0812009112
-15.0,-15.0,645290.3334964319,1125071.2896395093
-15.0,-13.0,441604.31781071634,1183517.98967028
-15.0,-11.0,371145.4765600246,1264814.507253203
-15.0,-9.0,424713.60712865717,1372743.9977998845
-15.0,-7.0,469523.47649261804,1482243.6664295655
-15.0,-5.0,523811.72871166776,1590194.4279656399
-15.0,-3.0,512975.0610880873,1653086.4701882289
-15.0,-1.0,464775.18824692623,1641462.9441005283
-15.0,1.0,546531.8467835884,1705680.1392780456
-15.0,3.0,743157.9236206828,1839309.2208734727
-15.0,5.0,1818453.3924301744,2052969.3758165312
-15.0,7.0,3408684.835577824,2176255.083079717
-15.0,9.0,5602719.496366731,2122685.191962121
-15.0,11.0,9296583.426344218,1701698.2681745486
-15.0,13.0,5625871.632421499,1586396.5174788812
-15.0,15.0,4751705.031303228,1659029.5316379794
-15.0,17.0,3822757.044381398,1532628.7531785124
-15.0,19.0,2669693.8101198226,1505386.985644218
-15.0,21.0,2190095.7512527956,1440985.424095813
-15.0,23.0,2797173.5029232292,1514425.6565810235
-15.0,25.0,3635890.483047486,1558780.7550180338
-15.0,27.0,3591498.0798974643,1487206.3092650883
-15.0,29.0,3222646.416421988,1418482.0105905144
-15.0,31.0,2503921.0571365464,1378982.3330129993
-15.0,33.0,2541912.234091305,1212654.8146889193
-15.0,35.0,2386356.6676003262,1078313.6416756199
-15.0,37.0,2008020.8749264006,965675.3888654036
-15.0,39.0,1448954.5209345443,916842.0798084906
-15.0,41.0,1277844.6497686086,850407.7956234197
-15.0,43.0,1502298.0797172869,735922.318606635
-15.0,45.0,1619094.5323565886,629524.9530136285
-15.0,47.0,1514634.4129932749,553373.5235018145
-15.0,49.0,1357258.6733087911,479139.6405982176
-15.0,51.0,924614.0233586737,440406.0709737052
-15.0,53.0,556524.2232111451,418920.40234934696
-15.0,55.0,581815.7878315934,359888.0849919062
-15.0,57.0,753195.3933095864,290448.98577334813
-15.0,59.0,424182.7010928605,288034.94687051803
-15.0,61.0,387505.53156253335,245673.61566795653
-15.0,63.0,515861.4879365024,196336.22342985217
-15.0,65.0,544597.3241287805,113494.96819923323
-15.0,67.0,467814.13651261,107066.87227156166
-15.0,69.0,178531.61606943185,110570.50372563576
-15.0,71.0,147783.91499433827,98067.86635012484
-15.0,73.0,182417.94792361328,97354.78677995977
-15.0,75.0,209854.86853642415,103685.2485250064
-15.0,77.0,161040.82356756256,107766.28580169582
-15.0,79.0,209186.03519186072,96064.30222169524
-15.0,81.0,140575.80065377106,93706.91734123579
-15.0,83.0,112888.09551949301,83825.78198765118
-15.0,85.0,96789.95732167542,83912.17717504142
-15.0,87.0,104440.00681407306,81017.13796372538
-15.0,89.0,103605.6773434363,80071.37451350619
-13.0,-89.0,19091.3985185943,23583.340380450296
-13.0,-87.0,20506.104975725644,26191.134208211133
-13.0,-85.0,22096.646486151963,30447.714731669916
-13.0,-83.0,23784.65865588906,34777.19736426097
-13.0,-81.0,27249.536744777077,41150.06807316495
-13.0,-79.0,29994.187669129016,47323.96193378109
-13.0,-77.0,33267.99531261201,56330.122931612466
-13.0,-75.0,38453.35479382625,65863.94171103128
-13.0,-73.0,105324.58030785833,77271.39333637581
-13.0,-71.0,301382.7622622607,83505.4327671288
-13.0,-69.0,114374.35022097123,99351.34342598115
-13.0,-67.0,145273.61625478542,101322.6944212879
-13.0,-65.0,97328.28040111084,105200.20782311828
-13.0,-63.0,53142.6518152605,105672.97066876224
-13.0,-61.0,44188.205495077586,103256.30073040965
-13.0,-59.0,32067.44816832566,86583.824693635
-13.0,-57.0,26237.939733802188,75296.39328816527
-13.0,-55.0,27559.163249887493,82033.78858434294
-13.0,-53.0,30158.01720908442,93400.98329203324
-13.0,-51.0,33745.341406826956,107615.0578052238
-13.0,-49.0,42117.705645933565,126495.41178814907
-13.0,-47.0,51457.477966429324,151240.20162347166
-13.0,-45.0,71318.02447065193,183946.65031382587
-13.0,-43.0,96593.17266771436,223720.46427517186
-13.0,-41.0,113741.12204795312,272876.9656852833
-13.0,-39.0,180552.5520176777,337474.177926483
-13.0,-37.0,320571.13716819324,413957.21353958076
-13.0,-35.0,743216.7760056874,476554.57351633377
-13.0,-33.0,378906.5928734264,551301.9318972328
-13.0,-31.0,485993.5201203478,630925.5409645664
-13.0,-29.0,411744.31475703645,689819.7268995127
-13.0,-27.0,285255.90780288685,732690.2934453818
-13.0,-25.0,246918.0010978245,778090.6932718777
-13.0,-23.0,252528.3383606443,828570.8141933876
-13.0,-21.0,337728.40300380357,893763.6284801995
-13.0,-19.0,487766.95047256997,968965.7429890002
-13.0,-17.0,658536.8506285008,1041511.9683564993
-13.0,-15.0,527335.666580882,1097868.0637661743
-13.0,-13.0,329817.00186579116,1151041.8201130417
-13.0,-11.0,340286.71187315724,1252786.576551906
-13.0,-9.0,431122.62204955734,1371931.7852104711
-13.0,-7.0,454340.3990353841,1485466.4547995655
-13.0,-5.0,934478.109560255,1644323.6899487653
-13.0,-3.0,649150.7760532054,1709694.9804334962
-13.0,-1.0,580837.1033563262,1704575.4208484576
-13.0,1.0,851890.6779610515,1781301.9697403302
-13.0,3.0,1639410.928623449,1896280.5456106067
-13.0,5.0,2949831.370384454,2080590.529113859
-13.0,7.0,5976539.515266081,2029110.1064209007
-13.0,9.0,12178494.077529998,1863220.514433915
-13.0,11.0,11387179.756698221,1527212.4306430554
-13.0,13.0,5806182.0246092025,1481607.3776388217
-13.0,15.0,4254470.0767382635,1515402.458783247
-13.0,17.0,2946334.1151741687,1554597.646410697
-13.0,19.0,1448008.463523343,1602580.1847706682
-13.0,21.0,1367374.5482609044,1541087.344446245
-13.0,23.0,2701191.927116052,1327804.0977740996
-13.0,25.0,2314472.2985165333,1540206.44068792
-13.0,27.0,3059972.7266662703,1448135.3567277552
-13.0,29.0,3229992.6548903366,1470131.1676769452
-13.0,31.0,2789812.004391774,1421602.68507047
-13.0,33.0,2654620.090088755,1277550.8606701973
-13.0,35.0,2804149.4349145577,1118105.3177678739
-13.0,37.0,2550070.1531359567,977042.1322974439
-13.0,39.0,2064676.4129029026,884617.25399432
-13.0,41.0,1695026.2788069427,823781.5055569964
-13.0,43.0,1554923.1969635186,753172.037541354
-13.0,45.0,1642966.5741466514,655415.7170386652
-13.0,47.0,1657269.5152879127,562368.8219370197
-13.0,49.0,1467845.3208672258,487323.0862865843
-13.0,51.0,1071160.8030740872,441820.7875937493
-13.0,53.0,820987.1947902772,387885.824873375
-13.0,55.0,657672.2656014914,360212.1462747101
-13.0,57.0,771199.8093370588,303155.4804949827
-13.0,59.0,506360.8002206214,284072.89626994793
-13.0,61.0,444851.3162575428,240889.7718466322
-13.0,63.0,470396.6503225555,201112.88708661014
-13.0,65.0,601721.542480101,123459.11010247302
-13.0,67.0,378849.84184734646,117256.37832505892
-13.0,69.0,168953.26035022258,115927.60629347195
-13.0,71.0,125169.70081658303,101433.30775614455
-13.0,73.0,155997.70728441005,91770.79514474508
-13.0,75.0,262709.22569974675,87033.56662184707
-13.0,77.0,150017.0223004065,107297.74124818662
-13.0,79.0,209024.26199892102,98805.30374889285
-13.0,81.0,144939.67777751063,92836.22935027762
-13.0,83.0,108741.4302708519,85287.65956223216
-13.0,85.0,99706.34398199261,84407.15450543622
-13.0,87.0,96200.26244140104,81795.29655349106
-13.0,89.0,105115.8827879259,80084.02509468603
-11.0,-89.0,19079.555433466445,23533.68545114915
-11.0,-87.0,20504.751349708957,26107.52567496896
-11.0,-85.0,22059.656961472287,30167.09390835925
-11.0,-83.0,23574.92389321217,34139.61449092011
-11.0,-81.0,27195.868992170723,40838.671928477735
-11.0,-79.0,29923.31867711805,46744.94529755078
-11.0,-77.0,32550.828103130378,54220.61388398022
-11.0,-75.0,36070.10013127214,63346.24488071155
-11.0,-73.0,84995.43801810143,76300.08366981907
-11.0,-71.0,371721.6110478412,82822.31425830146
-11.0,-69.0,167452.35592497492,97878.49706339467
-11.0,-67.0,108378.65321897571,102364.20588856364
-11.0,-65.0,76519.34489223521,104567.10606380083
-11.0,-63.0,53017.03489299786,104591.49244305259
-11.0,-61.0,42945.120476652104,101475.08836064948
-11.0,-59.0,31639.05866695475,86388.62570054912
-11.0,-57.0,25197.15406563947,74386.71591205148
-11.0,-55.0,26951.068692793324,80995.85859768685
-11.0,-53.0,30112.30384684733,92216.45482971956
-11.0,-51.0,33941.55738711377,106107.24667798898
-11.0,-49.0,40750.49838041844,124093.46757206143
-11.0,-47.0,51583.56617854143,149939.50246855515
-11.0,-45.0,63930.25983998831,181257.06507429987
-11.0,-43.0,82639.61410018113,221240.18554956335
-11.0,-41.0,120596.84838677834,275076.720276184
-11.0,-39.0,196494.41157463586,339667.50365165283
-11.0,-37.0,345394.9021148781,413815.63575092447
-11.0,-35.0,676451.9093177099,475678.6334464483
-11.0,-33.0,360175.2175169139,549160.8436916952
-11.0,-31.0,507655.59884509124,624507.7350936435
-11.0,-29.0,385158.7617587543,681093.0720263916
-11.0,-27.0,281049.35875647876,724486.9096959635
-11.0,-25.0,266327.538722479,774889.7266822777
-11.0,-23.0,282137.0705017254,829019.0506246915
-11.0,-21.0,402012.62380431814,901472.673019902
-11.0,-19.0,625331.1139472171,975429.9223296383
-11.0,-17.0,580548.3288483403,1027008.2349255999
-11.0,-15.0,386147.65400283487,1067762.5466961465
-11.0,-13.0,322961.6609046437,1140371.739877957
-11.0,-11.0,360771.3223348469,1251854.5460762978
-11.0,-9.0,362530.181185649,1362646.9419658377
-11.0,-7.0,409518.9985581429,1493301.0831892502
-11.0,-5.0,900427.4265161771,1670074.6208069483
-11.0,-3.0,741406.290082126,1758911.5695556058
-11.0,-1.0,1140909.9765112314,1803367.9033425762
-11.0,1.0,1770533.5607606263,1853261.7398684828
-11.0,3.0,2118596.128321265,1951937.2609578974
-11.0,5.0,4982927.642242154,1963034.0060038455
-11.0,7.0,12514834.90091584,1988287.7297470877
-11.0,9.0,14665793.70733928,1880596.5151441176
-11.0,11.0,11763153.760611,1473426.929730979
-11.0,13.0,6346195.125363467,1418814.6354341104
-11.0,15.0,3929060.066827111,1458479.197800123
-11.0,17.0,2219219.752960407,1585827.8807408356
-11.0,19.0,943324.8576079194,1601940.4013394709
-11.0,21.0,944795.7435461618,1521410.0568922285
-11.0,23.0,2031376.813216548,1283880.1610198144
-11.0,25.0,1875621.5296729384,1348166.252438789
-11.0,27.0,2392573.2272902178,1319662.4871739196
-11.0,29.0,3192085.3438044223,1304375.1421489604
-11.0,31.0,3550670.268673721,1234556.3526104917
-11.0,33.0,2931976.2952610725,1245838.2059456133
-11.0,35.0,2894962.4061210128,1167738.1159469225
-11.0,37.0,2997496.934847357,972582.0533211078
-11.0,39.0,2935799.076893156,789832.7515696087
-11.0,41.0,2694543.1489031585,688083.9654536991
-11.0,43.0,2362535.48306222,618059.5146116852
-11.0,45.0,1811617.505591962,647571.7720865849
-11.0,47.0,1783387.5680671593,569746.1487172813
-11.0,49.0,1620804.8678648223,483281.47248591855
-11.0,51.0,1311327.1036551362,419014.60869449086
-11.0,53.0,1352235.3664609652,304374.47741248144
-11.0,55.0,1031973.8066840506,299634.70121392916
-11.0,57.0,747397.3880928885,318150.22809405066
-11.0,59.0,609836.4609384699,276375.0716383998
-11.0,61.0,522231.002232639,232814.16245172368
-11.0,63.0,476237.7792028488,198497.4527577186
-11.0,65.0,484125.94757850544,140784.23446667747
-11.0,67.0,282440.4347579518,131828.52733235052
-11.0,69.0,153591.90617856622,120590.74735288258
-11.0,71.0,106585.90956852323,106100.25091197138
-11.0,73.0,131153.7508649091,92487.48792913281
-11.0,75.0,253781.12857160458,80447.35076982013
-11.0,77.0,141715.70384734523,104224.80485398522
-11.0,79.0,169960.91622395578,102012.76103954078
-11.0,81.0,128483.64560903521,92727.1971524861
-11.0,83.0,106308.88343562373,86758.44270376672
-11.0,85.0,105994.09473048015,84407.42890126484
-11.0,87.0,104029.85728792503,81245.96362503651
-11.0,89.0,120884.7493822151,78219.37812321907
-9.0,-89.0,19067.257991089686,23485.256170294924
-9.0,-87.0,20473.51055672321,26046.287368409958
-9.0,-85.0,21954.262470876318,29817.934268332257
-9.0,-83.0,23403.810045649232,33539.68441010754
-9.0,-81.0,26987.066517757565,40224.52634034643
-9.0,-79.0,29737.221531573443,45904.54354740343
-9.0,-77.0,32127.900312304664,52418.71781866298
-9.0,-75.0,34464.37466272302,60633.42045973393
-9.0,-73.0,64154.85062731301,75104.80348416891
-9.0,-71.0,468090.6442252293,81422.84829473753
-9.0,-69.0,232971.75833766887,95282.04672183996
-9.0,-67.0,85170.77343129252,102293.66266566083
-9.0,-65.0,64018.18521009233,103890.6613873845
-9.0,-63.0,54164.791061228396,103966.2023722632
-9.0,-61.0,41881.403266529014,99370.7179469041
-9.0,-59.0,32199.12999128915,86063.86235978214
-9.0,-57.0,24674.510208798612,73631.03300607533
-9.0,-55.0,28335.817089965218,80506.93644750486
-9.0,-53.0,33331.583345741295,91975.04688704612
-9.0,-51.0,33929.844357182075,104281.38716821143
-9.0,-49.0,39415.74419881131,122127.15714092576
-9.0,-47.0,48638.36575220515,147653.96847006198
-9.0,-45.0,64100.72544341824,180776.40690977863
-9.0,-43.0,78105.50841525599,221293.8777563882
-9.0,-41.0,121101.1515945974,276112.8748006946
-9.0,-39.0,198147.4701907264,339443.66863318236
-9.0,-37.0,351022.4515375885,412678.45412119105
-9.0,-35.0,662250.1866927048,475810.0919613298
-9.0,-33.0,377147.1696346771,546466.3295533748
-9.0,-31.0,499449.7256928577,619053.1921784849
-9.0,-29.0,359024.1970903802,673003.4429671261
-9.0,-27.0,267431.9075689321,716229.0720900625
-9.0,-25.0,270383.9129754388,769625.5429852954
-9.0,-23.0,337051.73150897666,835299.9411715948
-9.0,-21.0,535291.5376610878,913474.5080124842
-9.0,-19.0,702422.2622787966,969735.2644735773
-9.0,-17.0,452379.7234659464,1004757.7953613702
-9.0,-15.0,329937.70364309667,1053058.9550962457
-9.0,-13.0,368934.2944183469,1146023.8037613374
-9.0,-11.0,308366.06870316697,1240265.5880312468
-9.0,-9.0,297739.279916758,1362659.456039733
-9.0,-7.0,392374.3237733382,1525617.9193126126
-9.0,-5.0,742445.2104546706,1718041.8178899933
-9.0,-3.0,1372830.3331836616,1841675.3455943654
-9.0,-1.0,1999964.7266622097,1872117.0069702242
-9.0,1.0,1682780.0881403685,1920974.6492248185
-9.0,3.0,2372611.5491837445,1952940.139721636
-9.0,5.0,10764757.580893533,1953354.302329055
-9.0,7.0,11051344.331031112,1980608.926920821
-9.0,9.0,14414332.72140718,1867550.1690614587
-9.0,11.0,10781023.718874177,1524786.8909714317
-9.0,13.0,6353972.741815663,1405762.4688380999
-9.0,15.0,3956239.0568710426,1467046.2295360754
-9.0,17.0,1593915.366239314,1581190.6379974622
-9.0,19.0,738136.5417035951,1597791.2556378827
-9.0,21.0,643970.1457711419,1426425.1422416652
-9.0,23.0,702288.8830948054,1317105.9043552724
-9.0,25.0,1321618.8947979088,1260107.2958965988
-9.0,27.0,2138937.856893078,1187830.4441393244
-9.0,29.0,3007684.323362562,1048451.9684680183
-9.0,31.0,3719348.213186822,956907.6447771864
-9.0,33.0,4768513.4003568245,975196.3505048574
-9.0,35.0,3496596.292828737,1080208.5446843568
-9.0,37.0,3803359.622540506,842583.2102097368
-9.0,39.0,4759667.433376463,655328.4032225634
-9.0,41.0,5581493.78641441,567638.9461599427
-9.0,43.0,4060842.206697604,499495.37850475556
-9.0,45.0,2286366.4267269666,584130.1794533995
-9.0,47.0,1969895.2823085324,558356.5583318849
-9.0,49.0,1792272.479605054,466590.3771018135
-9.0,51.0,1647570.7296885515,373321.8776764805
-9.0,53.0,1759880.1921128982,271570.81229594565
-9.0,55.0,1303960.6452041136,265744.9680586525
-9.0,57.0,949739.535101418,285799.7745132631
-9.0,59.0,776090.6131908162,252957.6781412121
-9.0,61.0,661419.3903991696,215091.56882121394
-9.0,63.0,526653.1008159488,189913.01186696353
-9.0,65.0,418686.69090114353,156187.05044048198
-9.0,67.0,246735.18887519083,137995.8179012445
-9.0,69.0,146542.38765489022,124265.26478406863
-9.0,71.0,112039.75156524596,107612.06094893612
-9.0,73.0,115491.18262251609,95148.87044894342
-9.0,75.0,180650.8064630241,84296.88791249284
-9.0,77.0,133374.97369048416,100640.06466975198
-9.0,79.0,173298.51823696104,101422.70622553889
-9.0,81.0,127842.77133003825,94312.34708661522
-9.0,83.0,110656.7119108515,87754.14403243257
-9.0,85.0,113740.4709460354,84124.45158587387
-9.0,87.0,101678.78225624499,81206.28295187872
-9.0,89.0,127361.74214367563,77506.8490081843
-7.0,-89.0,19064.066676950257,23445.079030234472
-7.0,-87.0,20327.670646833783,25836.760953829657
-7.0,-85.0,21870.712769656344,29486.228700289437
-7.0,-83.0,23375.524580445723,33104.120807975814
-7.0,-81.0,26671.151624048893,39391.94930934234
-7.0,-79.0,29184.70761491382,44538.22651444942
-7.0,-77.0,31792.974088681796,50748.17979455644
-7.0,-75.0,33277.08419964737,57877.34384936556
-7.0,-73.0,48661.21630845847,71950.38640207163
-7.0,-71.0,419900.2709016226,84048.79297513182
-7.0,-69.0,264493.9893362148,94013.83533989973
-7.0,-67.0,105979.67705019035,102760.4136762641
-7.0,-65.0,64054.77318208876,103783.48197974301
-7.0,-63.0,51020.42964824992,103416.02685662152
-7.0,-61.0,40923.756852454986,97171.43683856649
-7.0,-59.0,33560.466727477164,85528.56627402578
-7.0,-57.0,24589.514401918972,73222.27244957458
-7.0,-55.0,28697.055063887583,79869.42992978475
-7.0,-53.0,34435.6809229687,91007.32955025183
-7.0,-51.0,33941.495812323934,102648.04813490636
